geoid,countyfp,pop20,areakm,popdens,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,pollvoter_dens,job_dens,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag
6001404102,1.0,2517.0,0.23017,10935.20317,0.96773,0.98056,0.93409,0.9539,0.88787,0.93986,0.84669,0.80269,0.71304,0.65667,0.7574,0.7423,0.85275,0.81507,0.80657,0.77743,0.00105,0.00145,0.0837,1.0,0.66868,0.0,0.05149,1.0,0.09509,0.0,0.02224,1.0,0.12024,0.0,0.04712,0.0,0.09876,0.0,0.01357,1.0,0.66491,0.0,0.00528,1.0,0.01206,1.0,0.0,1.0,0.06408,1.0,0.00452,1.0,0.0,1.0,0.00829,1.0,0.04825,0.0,0.01055,1.0,0.00377,1.0,0.02676,1.0,0.01885,1.0,0.00223,0.13167,0.0
6001404200,1.0,3642.0,2.72823,1334.93382,0.95226,0.95638,0.97853,0.95438,0.90367,0.93215,0.89996,0.79786,0.74904,0.69901,0.80763,0.79266,0.87906,0.81801,0.85181,0.68673,0.00207,0.0022,0.06861,0.0,0.98098,0.0,0.05344,0.0,0.04367,0.0,0.09881,1.0,0.1898,0.0,0.06297,1.0,0.05584,0.0,0.00206,1.0,0.61798,0.0,0.00312,1.0,0.0,1.0,1e-05,1.0,0.02089,1.0,0.00513,1.0,0.01103,1.0,0.06473,1.0,0.0422,0.0,0.00625,1.0,0.00721,1.0,0.05137,0.0,0.00232,1.0,0.0026,0.01391,0.0
6001404300,1.0,3417.0,1.85452,1842.52596,0.96353,0.97717,0.97197,0.98987,0.90183,0.92026,0.89885,0.82371,0.73871,0.61439,0.77104,0.79413,0.88594,0.82515,0.86235,0.71763,0.00164,0.00075,0.02425,1.0,0.97661,0.0,0.02645,1.0,0.03225,1.0,0.03079,1.0,0.13563,0.0,0.01656,1.0,0.11988,0.0,0.0,1.0,0.65294,0.0,0.00929,1.0,0.0,1.0,0.0,1.0,0.01628,1.0,1e-05,1.0,0.07893,1.0,0.02089,1.0,0.05869,0.0,0.00929,1.0,0.0,1.0,0.00786,1.0,0.00638,1.0,0.00244,0.0,1.0
6001404400,1.0,5627.0,4.15268,1355.02947,0.96333,0.95109,0.98102,0.9522,0.89412,0.90564,0.88682,0.81789,0.74089,0.67674,0.82549,0.78999,0.86911,0.8755,0.83003,0.68802,0.00261,0.0005,0.032,1.0,0.95821,0.0,0.05302,1.0,0.04503,0.0,0.0293,1.0,0.1296,0.0,0.02338,1.0,0.05312,0.0,0.00319,1.0,0.67005,0.0,0.0039,1.0,0.0023,1.0,0.0,1.0,0.02667,0.0,0.0085,1.0,0.00856,1.0,0.00412,1.0,0.08062,0.0,0.00677,1.0,0.00448,1.0,0.02037,1.0,6e-05,1.0,0.00421,0.0,1.0
6001404501,1.0,1772.0,1.08428,1634.25891,0.96242,0.94327,0.93641,0.94873,0.89875,0.94616,0.91253,0.76991,0.76988,0.6445,0.80198,0.79498,0.87358,0.91838,0.85708,0.74967,0.00084,0.0002,0.05495,1.0,0.99244,0.0,0.04357,1.0,0.02106,0.0,0.01996,1.0,0.11553,0.0,0.06741,0.0,0.06698,0.0,0.0,1.0,0.66402,0.0,4e-05,1.0,0.0,1.0,0.0,1.0,0.0442,1.0,0.00012,1.0,0.0226,1.0,0.00276,1.0,0.05039,0.0,0.01763,1.0,0.00775,1.0,1e-05,1.0,0.01984,1.0,0.00117,0.0,1.0
6001404502,1.0,6203.0,3.07986,2014.05271,0.96616,0.96226,0.96916,0.96612,0.89985,0.90567,0.897,0.84319,0.73448,0.70375,0.75527,0.81363,0.87674,0.87055,0.83832,0.70295,0.00271,0.00228,0.0553,1.0,0.98015,0.0,0.01844,1.0,0.00855,1.0,0.02824,1.0,0.1024,0.0,0.01135,1.0,0.07593,0.0,0.0,1.0,0.75475,0.0,0.00221,1.0,0.0,1.0,0.0,1.0,0.04376,1.0,1e-05,1.0,0.01948,1.0,0.00714,1.0,0.04587,1.0,0.00321,1.0,0.01101,1.0,0.00728,1.0,1e-05,1.0,0.00419,0.0,1.0
6001404600,1.0,4554.0,4.87791,933.59705,0.96132,0.91897,0.94205,0.94746,0.89474,0.90798,0.92252,0.8101,0.76481,0.66895,0.84012,0.84036,0.86466,0.82964,0.85589,0.70853,0.00238,0.00099,0.04019,0.0,0.99428,0.0,0.07197,0.0,0.03705,0.0,0.02601,1.0,0.13059,0.0,0.03831,0.0,0.04842,0.0,0.00172,1.0,0.69701,0.0,0.00302,1.0,0.0,1.0,0.0,1.0,0.03295,1.0,0.0,1.0,0.00485,1.0,0.01338,1.0,0.04603,0.0,0.01529,1.0,0.02434,0.0,0.01594,1.0,0.0086,1.0,0.00343,0.0,1.0
6001404700,1.0,1983.0,1.19571,1658.43191,0.96057,0.973,0.97497,0.96806,0.89851,0.8224,0.93757,0.84701,0.73727,0.73762,0.82993,0.87494,0.87647,0.78214,0.87718,0.6792,0.00108,0.00096,0.02323,1.0,1.0,0.0,0.07723,1.0,0.03603,0.0,0.0351,1.0,0.11231,0.0,0.0599,0.0,0.09453,0.0,0.0,1.0,0.69584,0.0,0.00983,1.0,0.0,1.0,0.0,1.0,0.03931,1.0,0.03322,1.0,0.00655,1.0,0.0,1.0,0.07066,0.0,0.0,1.0,0.01076,1.0,0.00328,1.0,0.00234,1.0,0.0015,0.0,1.0
6001404800,1.0,2762.0,0.62841,4395.24799,0.95817,0.93497,0.97857,0.95067,0.85959,0.83257,0.84866,0.80058,0.72212,0.6602,0.75309,0.70188,0.82108,0.85427,0.77557,0.64014,0.00129,0.00066,0.08766,1.0,0.9025,0.0,0.08765,0.0,0.06007,0.0,0.11031,1.0,0.11069,0.0,0.1598,0.0,0.14431,0.0,0.00416,1.0,0.49377,0.0,0.0204,1.0,0.00529,1.0,0.0,1.0,0.10918,0.0,0.0,1.0,0.00944,1.0,0.00416,1.0,0.09709,0.0,0.0,1.0,0.0,1.0,0.00642,1.0,0.00302,1.0,0.00183,0.0,1.0
6001404900,1.0,4463.0,1.01118,4413.65674,0.96624,0.95156,0.9588,0.92414,0.88129,0.86802,0.81259,0.77253,0.71321,0.65722,0.7793,0.74187,0.84639,0.81771,0.76257,0.62653,0.00179,0.00147,0.0818,0.0,0.88387,0.0,0.06257,1.0,0.03645,0.0,0.02383,1.0,0.15368,0.0,0.09602,0.0,0.11842,0.0,0.00667,1.0,0.56088,0.0,0.01287,1.0,0.00882,1.0,0.0,1.0,0.06838,0.0,0.02097,1.0,0.0,1.0,0.00596,1.0,0.12557,0.0,0.005,1.0,0.00167,1.0,0.00596,1.0,0.0,1.0,0.00305,0.0,1.0
6001405000,1.0,3317.0,0.80068,4142.74729,0.96333,0.98014,0.95741,0.96816,0.89638,0.89743,0.86253,0.76575,0.75288,0.81167,0.81095,0.8299,0.87513,0.86553,0.78679,0.71885,0.00152,0.00076,0.04036,0.0,0.94743,0.0,0.03493,1.0,0.04972,0.0,0.0333,1.0,0.10998,0.0,0.11726,0.0,0.07399,0.0,0.0,1.0,0.6157,0.0,0.00589,1.0,0.00766,1.0,0.00383,1.0,0.04688,0.0,1e-05,1.0,0.00678,1.0,0.02857,1.0,0.06488,0.0,0.01296,1.0,0.00412,1.0,0.00177,1.0,0.00031,1.0,0.00254,0.03374,0.0
6001405100,1.0,4369.0,1.25652,3477.06629,0.97164,0.94552,0.98804,0.97526,0.89525,0.90016,0.90132,0.82756,0.73272,0.66418,0.77141,0.84296,0.8671,0.85025,0.87431,0.71854,0.00163,0.00045,0.03549,1.0,0.99378,0.0,0.00292,1.0,0.0266,0.0,0.0245,1.0,0.10152,0.0,0.13559,0.0,0.03431,0.0,0.0,1.0,0.65018,0.0,0.0,1.0,0.0028,1.0,0.00187,1.0,0.02777,0.0,0.0,1.0,0.00187,1.0,0.01424,1.0,0.03174,0.0,0.02147,1.0,0.01167,1.0,0.0,1.0,0.00957,1.0,0.00313,0.0,1.0
6001405200,1.0,4845.0,0.85782,5648.045,0.94845,0.94918,0.96345,0.96139,0.85656,0.89033,0.80675,0.8094,0.67596,0.63662,0.72811,0.63444,0.81622,0.81052,0.72492,0.64014,0.00292,0.00083,0.15372,0.0,0.92543,0.0,0.07444,0.0,0.05885,0.0,0.04052,1.0,0.31545,0.0,0.08991,0.0,0.1584,0.0,0.00289,1.0,0.3826,0.0,0.00888,1.0,0.00598,1.0,0.0,1.0,0.11962,0.0,0.01331,1.0,0.00656,1.0,0.0,1.0,0.22014,0.0,0.00984,1.0,0.00328,1.0,0.01582,1.0,0.02759,1.0,0.00406,0.15316,0.0
6001405301,1.0,2993.0,0.22775,13141.38754,0.96406,0.95359,0.99349,0.90653,0.82812,0.82317,0.83432,0.75283,0.67222,0.69749,0.77501,0.5138,0.78813,0.8485,0.76222,0.73475,0.00116,0.00058,0.09117,0.0,0.87723,0.0,0.04527,1.0,0.11728,0.0,0.01286,1.0,0.10291,0.0,0.11476,0.0,0.1828,0.0,0.0,1.0,0.5264,0.0,0.03284,1.0,0.0,1.0,0.0044,1.0,0.11408,0.0,0.00271,1.0,0.02505,1.0,0.00982,1.0,0.04705,0.0,0.0176,1.0,0.0,1.0,0.00609,1.0,0.0,1.0,0.00227,0.10599,0.0
6001405302,1.0,2802.0,0.20557,13630.50371,0.96454,0.97575,0.95788,0.9656,0.78453,0.85864,0.74254,0.71912,0.75664,0.73271,0.84316,0.53775,0.72307,0.71523,0.65553,0.55483,0.00086,0.00077,0.34293,0.0,0.70806,0.0,0.06647,1.0,0.13359,0.0,0.02697,1.0,0.42309,0.0,0.12811,0.0,0.08091,1.0,0.00337,1.0,0.30763,0.0,0.00421,1.0,0.00716,1.0,0.0,1.0,0.067,1.0,0.00253,1.0,0.0,1.0,0.01138,1.0,0.2027,0.0,0.03203,1.0,0.00632,1.0,0.0,1.0,0.16519,0.0,0.00171,0.03826,0.0
6001405401,1.0,3882.0,0.31393,12365.70987,0.93572,0.94631,0.94577,0.93167,0.70069,0.70572,0.68274,0.6398,0.66396,0.56292,0.78772,0.6473,0.63057,0.65153,0.56876,0.56,0.00164,0.00069,0.33409,0.0,0.77127,0.0,0.07777,0.0,0.15954,0.0,0.05784,1.0,0.35005,0.0,0.16228,0.0,0.22588,0.0,0.0,1.0,0.20532,0.0,0.06771,0.0,0.00247,1.0,0.0,1.0,0.11979,0.0,0.00411,1.0,0.01343,1.0,0.0063,1.0,0.21464,0.0,0.0307,1.0,0.00356,1.0,0.0,1.0,0.04578,1.0,0.00221,0.14816,0.0
6001405402,1.0,3182.0,0.28537,11150.53119,0.93363,0.90147,0.95695,0.91758,0.67632,0.69682,0.65658,0.62046,0.65107,0.54307,0.77157,0.63706,0.61707,0.65088,0.55579,0.53197,0.00126,0.0008,0.36733,0.0,0.75339,0.0,0.05512,1.0,0.1786,0.0,0.07924,1.0,0.27942,0.0,0.25797,0.0,0.2106,0.0,0.00238,1.0,0.17248,0.0,0.03247,1.0,0.02532,1.0,0.0,1.0,0.14447,0.0,0.00775,1.0,0.0006,1.0,0.00357,1.0,0.15996,0.0,0.00804,1.0,0.0,1.0,0.0,1.0,0.09115,0.0,0.00171,0.14888,0.0
6001405500,1.0,3851.0,0.41172,9353.40902,0.94917,0.94831,0.97521,0.9341,0.76083,0.78215,0.70389,0.66597,0.65011,0.56839,0.74985,0.58905,0.69325,0.71171,0.62661,0.53788,0.00161,0.00034,0.24303,0.0,0.82761,0.0,0.1004,0.0,0.17325,0.0,0.03325,1.0,0.41727,0.0,0.22423,0.0,0.09278,0.0,0.00696,1.0,0.21418,0.0,0.00619,1.0,0.00206,1.0,0.0,1.0,0.06108,0.0,0.00541,1.0,0.00747,1.0,0.00206,1.0,0.18531,0.0,0.04046,1.0,0.00258,1.0,0.0049,1.0,0.10232,0.0,0.00278,0.21104,0.0
6001405600,1.0,3232.0,0.42877,7537.78352,0.95226,0.97739,0.95387,0.94441,0.78284,0.74044,0.74127,0.58904,0.64691,0.63004,0.72933,0.553,0.73956,0.75471,0.66018,0.48867,0.00139,0.00044,0.17131,0.0,0.85426,0.0,0.0864,0.0,0.10829,0.0,0.09177,1.0,0.22239,0.0,0.17987,0.0,0.24228,0.0,0.02233,1.0,0.26491,0.0,0.00948,1.0,0.00336,1.0,0.0,1.0,0.1967,0.0,0.01254,1.0,0.00275,1.0,0.0,1.0,0.16825,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01468,1.0,0.00228,0.17138,0.0
6001405700,1.0,3441.0,0.54686,6292.29542,0.93991,0.94788,0.95273,0.92178,0.75112,0.77858,0.76084,0.6725,0.65206,0.5768,0.78921,0.65883,0.67335,0.71723,0.56143,0.50286,0.00161,0.00428,0.31358,0.0,0.87427,0.0,0.08585,1.0,0.20617,0.0,0.113,1.0,0.46021,0.0,0.21155,0.0,0.13651,0.0,0.00481,1.0,0.14387,0.0,0.05296,1.0,0.0,1.0,0.0,1.0,0.07477,0.0,0.00396,1.0,0.00227,1.0,0.0068,1.0,0.22033,0.0,0.01048,1.0,0.0,1.0,0.00425,1.0,0.05013,1.0,0.0022,0.14788,0.0
6001405800,1.0,4338.0,0.51905,8357.57405,0.95197,0.9171,0.98075,0.89862,0.68577,0.7758,0.66362,0.65755,0.64645,0.51204,0.79776,0.57069,0.61946,0.69738,0.57819,0.5155,0.00126,0.00042,0.40928,0.0,0.86099,0.0,0.10716,0.0,0.27436,0.0,0.12998,1.0,0.42815,0.0,0.21602,0.0,0.17048,0.0,0.01304,1.0,0.15011,0.0,0.04577,1.0,0.00572,1.0,0.00641,1.0,0.09405,0.0,0.01716,1.0,0.00137,1.0,0.0,1.0,0.16018,0.0,0.03707,1.0,0.0,1.0,0.0,1.0,0.173,0.0,0.00241,0.17462,0.0
6001405901,1.0,4284.0,0.45259,9465.44625,0.92327,0.92905,0.94301,0.8855,0.65023,0.74199,0.63837,0.58477,0.60493,0.49601,0.82524,0.60937,0.5721,0.69832,0.53646,0.49999,0.0015,0.00079,0.44002,0.0,0.80273,0.0,0.11227,0.0,0.28039,0.0,0.06891,1.0,0.36557,0.0,0.14189,0.0,0.41301,0.0,0.01062,1.0,0.03683,1.0,0.02485,1.0,0.0,1.0,0.0,1.0,0.37935,0.0,0.00136,1.0,0.0,1.0,0.0,1.0,0.14844,0.0,0.02259,1.0,0.0,1.0,0.0,1.0,0.06914,0.0,0.00197,0.2358,0.0
6001405902,1.0,3194.0,0.48728,6554.76847,0.92157,0.89724,0.93667,0.91916,0.64199,0.65862,0.65409,0.58684,0.60805,0.49702,0.77134,0.56588,0.55705,0.63275,0.52666,0.44809,0.00127,0.00065,0.41097,0.0,0.80865,0.0,0.13474,0.0,0.23283,0.0,0.11863,0.0,0.49388,0.0,0.11965,0.0,0.25119,0.0,0.00476,1.0,0.0877,0.0,0.0673,0.0,0.0,1.0,0.0,1.0,0.18185,0.0,0.00204,1.0,0.0,1.0,0.0017,1.0,0.24269,0.0,0.01768,1.0,0.0,1.0,0.0,1.0,0.13256,0.0,0.00155,0.15289,0.0
6001406000,1.0,5237.0,2.63884,1984.5838,0.95172,0.90952,0.95947,0.93316,0.72855,0.69033,0.64035,0.57,0.77929,0.81175,0.86457,0.75324,0.67626,0.66654,0.6171,0.46529,0.00141,0.0067,0.3528,0.0,0.77106,0.0,0.11303,0.0,0.19049,0.0,0.10826,1.0,0.4189,0.0,0.13828,0.0,0.23597,0.0,1e-05,1.0,0.18496,0.0,0.10429,0.0,0.0,1.0,0.0,1.0,0.12852,0.0,0.0,1.0,0.0,1.0,0.00501,1.0,0.3267,0.0,0.00158,1.0,0.00685,1.0,0.00079,1.0,0.06137,1.0,0.00222,0.06294,0.0
6001406100,1.0,5902.0,1.91891,3075.70765,0.91087,0.90012,0.95014,0.86866,0.71789,0.706,0.70338,0.63635,0.62998,0.55249,0.7408,0.51351,0.65553,0.68401,0.60019,0.51748,0.00299,0.00602,0.36858,0.0,0.87794,0.0,0.08665,0.0,0.27987,0.0,0.12867,1.0,0.17414,0.0,0.08917,1.0,0.57231,0.0,0.0,1.0,0.14854,0.0,0.09043,1.0,0.0,1.0,0.0,1.0,0.46603,0.0,0.00444,1.0,0.00908,1.0,0.01901,1.0,0.08286,0.0,0.03211,1.0,0.00232,1.0,0.0,1.0,0.04226,1.0,0.00219,0.0,1.0
6001406201,1.0,5043.0,0.40807,12358.29196,0.91903,0.90377,0.93179,0.87227,0.65666,0.68137,0.6466,0.58184,0.63363,0.60476,0.78483,0.58823,0.57325,0.65698,0.51701,0.43031,0.00171,0.00061,0.35508,0.0,0.76633,0.0,0.101,0.0,0.25501,0.0,0.10991,1.0,0.28509,0.0,0.21141,0.0,0.41461,0.0,0.0016,1.0,0.05285,0.0,0.17197,0.0,0.0,1.0,0.00841,1.0,0.22843,0.0,0.0046,1.0,0.0012,1.0,0.0,1.0,0.12913,0.0,0.00821,1.0,0.0014,1.0,0.0042,1.0,0.01582,1.0,0.00211,0.23939,0.0
6001406202,1.0,4783.0,0.39218,12195.91999,0.89749,0.87514,0.95464,0.88268,0.67845,0.68039,0.73045,0.59818,0.61768,0.56897,0.7661,0.54437,0.59734,0.65252,0.49958,0.52356,0.00187,0.00177,0.40709,0.0,0.81526,0.0,0.13075,0.0,0.3352,0.0,0.06415,1.0,0.12518,0.0,0.142,0.0,0.59892,0.0,0.02097,1.0,0.09508,0.0,0.14781,0.0,0.00727,1.0,0.0,1.0,0.42039,0.0,0.00498,1.0,0.0,1.0,0.00208,1.0,0.05501,0.0,0.05335,1.0,0.00353,1.0,0.0,1.0,0.00623,1.0,0.00169,0.24118,0.0
6001406300,1.0,4004.0,0.48571,8243.52287,0.91565,0.89366,0.96091,0.80189,0.67405,0.70159,0.62145,0.54225,0.60892,0.53419,0.79517,0.63331,0.60146,0.64511,0.4784,0.39652,0.00197,0.00091,0.31996,0.0,0.8741,0.0,0.0935,1.0,0.27036,0.0,0.08191,1.0,0.24207,0.0,0.26489,0.0,0.33767,0.0,0.00433,1.0,0.12617,0.0,0.07575,0.0,0.0,1.0,0.0,1.0,0.25553,0.0,0.00433,1.0,0.0,1.0,0.00776,1.0,0.11887,0.0,0.013,1.0,0.00251,1.0,0.0,1.0,0.03924,0.0,0.0025,0.30297,0.0
6001406400,1.0,2213.0,0.56551,3913.26413,0.9526,0.94521,0.97671,0.94728,0.77737,0.80647,0.73296,0.73055,0.67899,0.63413,0.7805,0.68418,0.70597,0.71509,0.58992,0.5876,0.00085,0.0014,0.21993,0.0,0.78342,0.0,0.12867,0.0,0.20756,0.0,0.06719,1.0,0.18978,0.0,0.20668,0.0,0.21454,0.0,0.00196,1.0,0.31473,0.0,0.06994,1.0,0.00354,1.0,0.0,1.0,0.11513,0.0,0.01611,1.0,0.00982,1.0,0.00079,1.0,0.03654,0.0,0.01847,1.0,0.00747,1.0,0.00472,1.0,0.08448,1.0,0.00165,0.2706,0.0
6001406500,1.0,6214.0,0.74501,8340.77634,0.9159,0.88562,0.94001,0.87496,0.704,0.71338,0.68766,0.64956,0.68744,0.63782,0.83446,0.61422,0.64506,0.67581,0.58092,0.49763,0.00305,0.00084,0.27209,0.0,0.83265,0.0,0.11969,0.0,0.2409,0.0,0.07015,1.0,0.14015,0.0,0.16474,0.0,0.50471,0.0,0.0,1.0,0.11691,0.0,0.05162,1.0,0.00364,1.0,0.00395,1.0,0.37595,0.0,0.02369,1.0,0.02019,1.0,0.0,1.0,0.06666,0.0,0.0375,1.0,0.0,1.0,0.0,1.0,0.00987,1.0,0.00311,0.20852,0.0
6001406601,1.0,4847.0,0.7474,6485.14919,0.93229,0.92065,0.9707,0.91956,0.7576,0.73244,0.72464,0.64694,0.62645,0.58192,0.74232,0.55676,0.68909,0.71012,0.5601,0.51659,0.00255,0.00063,0.3027,0.0,0.90893,0.0,0.15971,0.0,0.14894,0.0,0.08052,1.0,0.21978,0.0,0.2002,0.0,0.356,0.0,0.00161,1.0,0.14894,0.0,0.14571,0.0,0.0,1.0,0.0,1.0,0.17134,0.0,0.01958,1.0,0.01594,1.0,0.0,1.0,0.13925,0.0,0.00182,1.0,0.0,1.0,0.00202,1.0,0.03814,1.0,0.00265,0.04526,0.0
6001406602,1.0,2557.0,0.41472,6165.53787,0.92366,0.91112,0.94109,0.91144,0.74111,0.74254,0.74054,0.67251,0.66432,0.58746,0.82744,0.62643,0.65715,0.72379,0.56036,0.51156,0.00144,0.00057,0.24476,0.0,0.83103,0.0,0.10149,0.0,0.15011,0.0,0.05893,1.0,0.36064,0.0,0.1642,0.0,0.2828,0.0,0.01557,1.0,0.12602,0.0,0.05893,0.0,0.00778,1.0,0.0,1.0,0.17161,0.0,0.01853,1.0,0.00741,1.0,0.0,1.0,0.13232,0.0,0.06004,1.0,0.00185,1.0,0.01668,1.0,0.02039,1.0,0.00153,0.15798,0.0
6001406700,1.0,5573.0,1.68372,3309.92802,0.96734,0.98003,0.98037,0.9426,0.8709,0.86955,0.81148,0.76451,0.70926,0.59825,0.7897,0.7062,0.83288,0.84093,0.71729,0.60706,0.00208,0.0013,0.11668,0.0,0.89394,0.0,0.09334,1.0,0.05841,0.0,0.03702,1.0,0.20527,0.0,0.14499,0.0,0.13821,0.0,0.00659,1.0,0.45125,0.0,0.0033,1.0,0.01822,1.0,0.0,1.0,0.07676,0.0,0.0,1.0,0.03993,1.0,0.00446,1.0,0.1605,0.0,0.0062,1.0,0.01027,1.0,0.00659,1.0,0.0,1.0,0.00373,0.0,1.0
6001406800,1.0,3574.0,0.91253,3916.58915,0.95245,0.94262,0.9644,0.93055,0.84081,0.82543,0.78366,0.76011,0.6881,0.68778,0.75315,0.77002,0.80409,0.79424,0.67938,0.63659,0.00195,0.00078,0.10295,0.0,0.95147,0.0,0.06185,0.0,0.05744,0.0,0.07117,1.0,0.21074,0.0,0.1116,0.0,0.25312,0.0,0.00443,1.0,0.33121,0.0,0.04126,1.0,0.00609,1.0,0.0,1.0,0.16034,0.0,0.00665,1.0,0.02354,1.0,0.01495,1.0,0.11963,0.0,0.03489,1.0,0.01302,1.0,0.00249,1.0,0.02022,1.0,0.0025,0.00935,0.0
6001406900,1.0,3847.0,0.87312,4406.01422,0.95512,0.93863,0.97453,0.94992,0.84008,0.79004,0.79858,0.70167,0.65555,0.59884,0.73304,0.66947,0.79974,0.76224,0.69578,0.608,0.00183,0.00059,0.11026,1.0,0.94197,0.0,0.0591,1.0,0.07671,0.0,0.04795,1.0,0.16436,0.0,0.1857,0.0,0.102,0.0,0.00416,1.0,0.47034,0.0,0.01718,1.0,0.0,1.0,0.0,1.0,0.07456,0.0,0.0,1.0,0.00831,1.0,0.00249,1.0,0.08121,0.0,0.00693,1.0,0.01996,1.0,0.00277,1.0,0.00083,1.0,0.00259,0.00154,0.0
6001407000,1.0,6094.0,0.86294,7061.92901,0.93806,0.93373,0.96006,0.88921,0.75187,0.7924,0.73739,0.6833,0.654,0.59856,0.79369,0.56967,0.66432,0.74234,0.55532,0.45933,0.00265,0.00444,0.35965,0.0,0.8453,0.0,0.08295,1.0,0.16983,0.0,0.05129,1.0,0.24757,0.0,0.21026,0.0,0.29954,0.0,0.01159,1.0,0.1312,0.0,0.0857,1.0,0.0,1.0,0.0,1.0,0.18896,0.0,0.0,1.0,0.00222,1.0,0.0,1.0,0.18538,0.0,0.01022,1.0,0.00358,1.0,0.0,1.0,0.02658,1.0,0.00343,0.1512,0.0
6001407101,1.0,3571.0,0.37083,9629.85475,0.92972,0.93149,0.9651,0.90212,0.68359,0.68814,0.68435,0.58975,0.61729,0.53326,0.78725,0.53647,0.61549,0.6223,0.55726,0.49534,0.00129,0.00022,0.38223,0.0,0.88068,0.0,0.08905,1.0,0.37739,0.0,0.12641,1.0,0.2502,0.0,0.13975,0.0,0.54227,0.0,0.00209,1.0,0.0492,1.0,0.13504,0.0,0.0,1.0,0.0,1.0,0.40487,0.0,0.0,1.0,0.00236,1.0,0.0,1.0,0.17299,0.0,0.04187,1.0,0.0,1.0,0.00602,1.0,0.02486,1.0,0.00185,0.32743,0.0
6001407102,1.0,4396.0,0.66086,6651.89594,0.93971,0.94053,0.93695,0.91782,0.73096,0.74443,0.66857,0.64706,0.63045,0.60147,0.85179,0.60786,0.66236,0.68141,0.57558,0.51841,0.00185,0.00061,0.24726,0.0,0.86125,0.0,0.08654,0.0,0.27313,0.0,0.06337,1.0,0.13928,0.0,0.26054,0.0,0.44541,0.0,0.00388,1.0,0.09916,0.0,0.12264,1.0,0.0,1.0,0.0,1.0,0.27468,0.0,0.04057,1.0,0.00319,1.0,0.0,1.0,0.03305,1.0,0.02872,1.0,0.0,1.0,0.0,1.0,0.02644,1.0,0.00209,0.04275,0.0
6001407200,1.0,6836.0,0.71507,9559.88586,0.91926,0.92113,0.95898,0.8843,0.70487,0.70292,0.69976,0.65795,0.63098,0.58164,0.73461,0.59572,0.63266,0.6641,0.52996,0.55028,0.00238,0.00189,0.43468,0.0,0.74105,0.0,0.08014,0.0,0.2817,0.0,0.12942,0.0,0.13858,0.0,0.08447,0.0,0.64982,0.0,0.00215,1.0,0.09549,0.0,0.19141,0.0,0.0,1.0,0.0,1.0,0.45154,0.0,0.00129,1.0,0.00043,1.0,0.002,1.0,0.06299,0.0,0.0378,1.0,0.0,1.0,0.00272,1.0,0.01947,1.0,0.00265,0.28997,0.0
6001407300,1.0,3954.0,2.58017,1532.4595,0.91302,0.9217,0.94077,0.87595,0.68076,0.64839,0.61844,0.60412,0.61531,0.56836,0.69842,0.51944,0.60409,0.62182,0.62396,0.48186,0.00134,0.00506,0.35261,0.0,0.86301,0.0,0.08437,1.0,0.21402,0.0,0.11488,1.0,0.09752,0.0,0.10992,0.0,0.63719,0.0,0.00124,1.0,0.11818,0.0,0.20413,0.0,0.0,1.0,0.0,1.0,0.39545,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00744,1.0,0.00537,1.0,0.0,1.0,0.0,1.0,0.07066,1.0,0.00113,0.05628,0.0
6001407400,1.0,4429.0,0.51149,8659.0181,0.89932,0.88806,0.85912,0.86179,0.66883,0.66993,0.66854,0.61411,0.71435,0.69135,0.85716,0.65355,0.59741,0.59118,0.62086,0.46223,0.00191,0.00082,0.43898,0.0,0.85626,0.0,0.11831,1.0,0.25513,0.0,0.113,1.0,0.07261,0.0,0.18164,0.0,0.70117,0.0,0.0,1.0,0.01766,0.0,0.16508,0.0,0.0,1.0,0.0,1.0,0.52218,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00817,1.0,0.01368,1.0,0.0,1.0,0.0,1.0,0.02693,1.0,0.00165,0.21662,0.0
